step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
600.0,22,11137.0,384.0344827586207,2.5503726034494614,0,0.0,1.0,0,0.0,1.0,22,11137.0,0.09442874246470499,0,0.0,1.0,0,0.0,1.0,22,11137.0
605.0,22,11247.0,362.80645161290323,3.1120935749134757,0,0.0,1.0,0,0.0,1.0,22,11247.0,0.1180848686454724,0,0.0,1.0,0,0.0,1.0,22,11247.0
610.0,22,11357.0,366.35483870967744,3.220333881180514,0,0.0,1.0,0,0.0,1.0,22,11357.0,0.17014563442932332,0,0.0,1.0,0,0.0,1.0,22,11357.0
615.0,22,11467.0,358.34375,2.852653600059326,0,0.0,1.0,0,0.0,1.0,22,11467.0,0.08500359018933505,0,0.0,1.0,0,0.0,1.0,22,11467.0
620.0,22,11577.0,361.78125,2.7351023212964805,0,0.0,1.0,0,0.0,1.0,22,11577.0,0.12423783503166665,0,0.0,1.0,0,0.0,1.0,22,11577.0
625.0,22,11687.0,365.21875,2.8136475103961933,0,0.0,1.0,0,0.0,1.0,22,11687.0,0.1287298529085087,0,0.0,1.0,0,0.0,1.0,22,11687.0
630.0,22,11797.0,357.4848484848485,3.145019436195234,0,0.0,1.0,0,0.0,1.0,22,11797.0,0.1645538869699275,0,0.0,1.0,0,0.0,1.0,22,11797.0
635.0,23,11908.0,350.2352941176471,3.525307315687119,0,0.0,1.0,0,0.0,1.0,22,11907.0,0.16587480231133145,0,0.0,1.0,0,0.0,1.0,22,11907.0
640.0,22,12017.0,343.34285714285716,2.774890806867343,0,0.0,1.0,0,0.0,1.0,22,12017.0,0.13616465555642585,0,0.0,1.0,0,0.0,1.0,22,12017.0
645.0,23,12130.0,356.7647058823529,3.347255212582146,0,0.0,1.0,0,0.0,1.0,23,12130.0,0.11967635129860135,0,0.0,1.0,0,0.0,1.0,23,12130.0
650.0,22,12237.0,359.9117647058824,3.833594732594698,0,0.0,1.0,0,0.0,1.0,22,12237.0,0.10263909242571266,0,0.0,1.0,0,0.0,1.0,22,12237.0
655.0,22,12347.0,374.1515151515151,3.8298678994411346,0,0.0,1.0,0,0.0,1.0,22,12347.0,0.1484081508322188,0,0.0,1.0,0,0.0,1.0,22,12347.0
660.0,22,12457.0,377.4848484848485,3.0107169466328667,0,0.0,1.0,0,0.0,1.0,22,12457.0,0.1968888052491989,0,0.0,1.0,0,0.0,1.0,22,12457.0
665.0,22,12567.0,380.8181818181818,2.6987768388362854,0,0.0,1.0,0,0.0,1.0,22,12567.0,0.115764674012907,0,0.0,1.0,0,0.0,1.0,22,12567.0
670.0,22,12677.0,396.15625,1.9161680835425792,0,0.0,1.0,0,0.0,1.0,22,12677.0,0.04654845155976007,0,0.0,1.0,0,0.0,1.0,22,12677.0
675.0,22,12787.0,399.59375,2.9037530740604507,0,0.0,1.0,0,0.0,1.0,22,12787.0,0.11596616487896184,0,0.0,1.0,0,0.0,1.0,22,12787.0
680.0,23,12898.0,403.0625,2.6537705561618354,0,0.0,1.0,0,0.0,1.0,23,12898.0,0.1374494049425963,0,0.0,1.0,0,0.0,1.0,23,12898.0
685.0,22,13007.0,351.5405405405405,3.3412907468600634,0,0.0,1.0,0,0.0,1.0,22,13007.0,0.19494102068861544,0,0.0,1.0,0,0.0,1.0,22,13007.0
690.0,22,13117.0,354.5135135135135,3.840080154009159,0,0.0,1.0,0,0.0,1.0,22,13117.0,0.13833678832020918,0,0.0,1.0,0,0.0,1.0,22,13117.0
695.0,22,13227.0,357.4864864864865,3.6888522768890537,0,0.0,1.0,0,0.0,1.0,22,13227.0,0.1431499384223062,0,0.0,1.0,0,0.0,1.0,22,13227.0
700.0,22,13337.0,392.2647058823529,2.298153997704953,0,0.0,1.0,0,0.0,1.0,22,13338.0,0.09431923173397239,0,0.0,1.0,0,0.0,1.0,22,13338.0
705.0,22,13447.0,384.2,2.8665683152943173,0,0.0,1.0,0,0.0,1.0,22,13447.0,0.1041259120333762,0,0.0,1.0,0,0.0,1.0,22,13447.0
710.0,22,13557.0,423.65625,2.666041957322517,0,0.0,1.0,0,0.0,1.0,22,13557.0,0.09648209640954597,0,0.0,1.0,0,0.0,1.0,22,13557.0
